"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
-1,288.74,317.03,283.89,-1,-1
330,-1,282.33,-1,-1,-1
-1,-1,-1,-1,251.32,209.03
314.67,-1,310.64,-1,-1,-1
-1,114.1,120.16,-1,-1,-1
246.53,248.19,352.03,129.88,254.33,195.21
111.46,118.69,116.87,-1,-1,-1
-1,209,170.04,203.99,-1,-1
-1,304.68,-1,285.84,-1,-1
-1,-1,350.36,-1,258.64,-1
174.06,209.51,-1,-1,-1,-1
-1,-1,172.66,206.42,174.56,-1
107.21,114.81,119.3,110.51,115.67,-1
105.41,113.42,-1,-1,-1,-1
-1,-1,170.5,206.08,174.47,-1
-1,325.47,-1,287.74,-1,-1
123.38,251.74,216.63,-1,205.84,-1
-1,281.33,277.42,-1,-1,-1
-1,286.73,277.14,266.14,256.37,-1
-1,184.88,153.27,-1,-1,-1
-1,-1,-1,183.34,160.38,-1
127.63,185.43,153.06,183.15,160.21,175.84
302.43,292.38,-1,280.9,-1,-1
126.97,180.42,152.37,-1,-1,-1
166.9,217.67,171.61,183.76,-1,-1
-1,-1,120.24,-1,160.82,-1
-1,185.42,153.3,182.21,-1,-1
300.8,293.95,298.35,-1,-1,-1
-1,-1,-1,181.19,160.18,-1
167.28,-1,299.75,-1,-1,-1
-1,-1,-1,183.63,161.28,-1
127.93,187.29,164.63,-1,-1,-1
-1,289.57,-1,274.85,-1,-1
-1,309.07,315.22,287.06,282.49,-1
-1,309.66,314.09,284.98,284.03,-1
-1,250.27,214.35,-1,-1,-1
-1,-1,263.29,-1,61.45,203.07
-1,251.22,212.44,237.03,204.13,-1
-1,306.96,-1,286.88,-1,-1
314.92,298.82,306.04,283.57,-1,-1
-1,114.21,-1,280.66,-1,-1
-1,-1,344.92,-1,270.69,-1
298.99,-1,298.42,-1,284.74,-1
129.08,186.09,-1,182.09,-1,-1
318.35,186.91,315.49,180.09,-1,-1
319.24,184.73,159.38,241.25,-1,-1
317.16,-1,299.38,-1,243.21,-1
-1,-1,315.46,-1,283.36,-1
-1,187.21,156.04,-1,-1,-1
173.85,187.03,154.16,-1,-1,-1
-1,-1,-1,201.33,174.91,-1
178.01,216.66,176.11,-1,-1,-1
176.29,-1,214.4,-1,-1,-1
127.59,186.85,155.45,203.98,-1,-1
-1,222.22,-1,273.84,-1,-1
-1,54.77,99.59,128.27,-1,-1
61.19,54.59,94.32,-1,-1,-1
130.18,186.6,154.77,-1,-1,-1
-1,277.41,272.76,-1,-1,-1
130.47,154.61,-1,-1,-1,-1
131.18,186.57,-1,-1,-1,-1
-1,183.02,152.67,-1,-1,-1
-1,194.61,-1,189.77,-1,-1
134.56,187.66,-1,-1,-1,-1
-1,180.12,153.93,190.01,-1,-1
19.52,-1,170.85,-1,-1,-1
-1,252.7,220.72,145.5,-1,-1
-1,46.28,121.01,114.06,118.74,-1
129.02,186.89,155.51,-1,-1,-1
-1,187.06,154.81,180.57,-1,-1
-1,186.5,155.38,-1,160.55,-1
-1,116.1,-1,117.7,-1,-1
-1,116.39,116.56,-1,-1,-1
-1,253.23,-1,242.33,-1,-1
-1,-1,-1,237.92,209.14,-1
-1,302.3,-1,287.15,-1,-1
56.45,173.72,97.45,-1,-1,-1
305.78,-1,299.04,-1,278.57,274.17
-1,114.58,276.76,-1,-1,-1
-1,-1,278.12,-1,243.17,-1
255.62,304.57,276.47,285.89,61.44,-1
-1,279.71,-1,261.62,-1,-1
-1,-1,276.89,261.03,-1,-1
-1,-1,-1,238.79,211.47,-1
-1,-1,275.2,-1,247.09,-1
267.59,-1,222.51,240.32,-1,-1
183.89,212.74,-1,-1,-1,-1
301.51,221.28,-1,-1,-1,-1
8.25,-1,177.2,-1,-1,-1
7.04,258.72,-1,-1,-1,-1
5.85,252.24,-1,-1,-1,-1
293.8,-1,280.84,-1,-1,-1
296.06,-1,277.17,-1,-1,-1
319.19,-1,307.92,-1,285.98,277.57
310.57,116.96,305.78,-1,275.44,-1
110.35,-1,288.37,-1,-1,-1
303.04,-1,277.64,-1,-1,-1
226.79,237.14,-1,-1,-1,-1
-1,-1,210.53,-1,208.34,-1
254.3,-1,222.37,239.41,-1,-1
-1,217.91,176.23,-1,-1,-1
269.58,248.09,-1,-1,-1,-1
265,257.85,-1,245.42,223.92,-1
253.69,-1,225.7,236.25,-1,-1
-1,214.55,174.12,-1,-1,-1
-1,-1,295.27,290.38,-1,-1
317.1,299.41,308.85,286.31,286.38,-1
267.62,260.07,225.09,-1,212.06,-1
186.93,213.86,-1,-1,-1,-1
257.41,-1,224.44,234.54,-1,-1
-1,175.14,-1,177.56,-1,-1
108.75,114.5,121.06,-1,-1,-1
-1,-1,-1,-1,127.82,159.99
-1,-1,-1,-1,128.09,155.37
-1,-1,-1,236.41,197.54,-1
-1,260.59,-1,231.84,-1,-1
-1,258.18,216.73,-1,-1,-1
293.95,-1,279.93,-1,245.03,-1
295.72,280.54,-1,-1,-1,-1
306.4,-1,293.72,-1,278.71,-1
-1,-1,315.29,-1,283.61,-1
322.13,-1,312.84,-1,284.44,-1
-1,113.47,118.25,-1,-1,-1
325.55,-1,312.54,-1,284.73,-1
268.5,258.33,-1,-1,-1,-1
307.96,-1,301.79,-1,-1,-1
-1,116.87,-1,106.88,-1,-1
-1,-1,298.41,-1,278.44,280.09
305.54,-1,125.35,-1,-1,-1
-1,26.57,86.36,148.12,-1,-1
-1,258.26,226.17,-1,212.41,-1
-1,28.01,86.74,146.18,129.59,-1
281.96,-1,274.78,-1,-1,-1
-1,-1,-1,275.07,270.92,-1
351.06,320,-1,287.5,-1,-1
269.77,-1,241.78,-1,-1,-1
-1,-1,86.57,148.05,137.82,-1
-1,-1,118.43,103.25,-1,-1
-1,256.71,183.25,-1,-1,-1
107.09,-1,107.08,-1,-1,-1
-1,113.83,123.86,-1,-1,-1
-1,281.32,287.84,-1,271.35,269.36
314.15,293.46,309.67,-1,60.85,-1
-1,-1,-1,284.33,290.23,-1
-1,-1,-1,154.16,133.77,160.34
319.62,22.14,14.51,-1,129.05,-1
-1,21.82,-1,155.15,-1,-1
-1,111.27,313.01,-1,-1,-1
-1,302.65,-1,286.55,-1,-1
107.51,256.55,226.96,108.37,109.91,-1
149.87,252.28,189.97,240,-1,-1
-1,252.29,221.73,200.39,-1,-1
151.79,183.5,-1,182.46,-1,-1
257.39,-1,229.22,-1,-1,-1
-1,250.9,231.9,-1,-1,-1
107.99,105.41,111.96,105.51,104.71,-1
105.77,114.15,-1,-1,-1,-1
106.77,-1,116.4,-1,-1,-1
-1,-1,108.78,105.25,106.99,-1
-1,-1,118.62,112.36,-1,-1
307.72,-1,189.56,-1,-1,-1
-1,114.68,118.29,112.45,110.92,-1
107.65,113.66,-1,-1,-1,-1
-1,-1,-1,111.5,117.5,-1
257.55,114,220.52,257.03,-1,-1
313.68,-1,307.67,-1,284.12,276.99
-1,-1,330.71,-1,203.96,-1
-1,293.56,-1,256.65,-1,-1
-1,281.61,280.06,263.32,251.72,240.95
295.36,-1,282.69,-1,-1,-1
294.88,283.33,281.11,270.05,-1,-1
-1,186.73,160.37,185.25,-1,-1
-1,-1,-1,102.83,109.26,121.06
209.79,167.56,151.05,-1,-1,-1
-1,-1,-1,218.57,184.23,-1
-1,298.64,-1,281.58,-1,-1
-1,-1,266.56,66.52,281.39,-1
-1,-1,292.6,-1,268.5,-1
295.9,295.08,298.27,282.08,275.74,-1
-1,292.31,-1,279.18,-1,-1
314.17,300.7,306.84,284.99,282.57,278.82
104.29,113.61,-1,-1,-1,-1
-1,-1,130.79,237.45,218.18,219.94
26.43,327.19,79.88,237.36,-1,-1
-1,221.17,181.94,-1,-1,-1
152.82,187.6,-1,125.7,-1,-1
-1,-1,-1,171.23,150.87,-1
-1,-1,244.57,-1,214.32,-1
-1,-1,-1,-1,112.01,122.93
297.8,-1,288.26,-1,-1,-1
347.59,-1,335.72,-1,282.65,-1
-1,298.73,208.57,-1,-1,-1
-1,-1,-1,-1,132.15,160.71
-1,112.28,118.17,111.71,-1,-1
-1,186.69,166.56,191.86,-1,-1
-1,107.18,111.6,103.85,-1,-1
-1,191.81,-1,190.96,-1,-1
347.96,129.83,-1,-1,-1,-1
107.56,184.75,131.59,-1,-1,-1
-1,256.15,191.58,-1,-1,-1
183.92,224.85,178.31,210.62,-1,-1
-1,-1,118.41,110.57,114.84,-1
-1,105.56,111.99,108.5,106.53,-1
-1,223.34,176.39,-1,-1,-1
35.77,357.87,-1,-1,-1,-1
-1,-1,110.37,104.88,-1,-1
-1,237.62,167.15,-1,-1,-1
259.5,110.16,232.85,-1,-1,-1
100.54,239.03,169.91,212.84,-1,-1
20.41,319.34,-1,239.42,157.65,-1
-1,-1,-1,240.42,109.99,123.27
117.27,114.6,115.97,112.84,-1,-1
97.53,239.51,170.01,217.19,174.27,-1
-1,-1,290.88,-1,272.88,-1
106.88,112.18,116.35,112.18,115.42,134.73
71.64,355.11,75.59,205.47,133.85,166.95
88.59,241.63,171.02,-1,-1,-1
-1,-1,-1,239.8,156.57,-1
91.97,252.88,330.56,213.71,261.12,-1
-1,318.15,-1,239.4,-1,-1
-1,-1,291.27,-1,174.05,-1
-1,-1,301.4,-1,286.07,288.15
-1,262.34,231.14,-1,214.41,-1
-1,280.03,-1,263.7,245.25,-1
-1,-1,229.74,244.13,-1,-1
86.81,243.04,-1,217.82,-1,-1
-1,-1,-1,115.79,134.22,138.22
-1,-1,-1,102.91,105.94,126.69
106.55,114.51,115.19,112.69,-1,-1
-1,-1,-1,215.86,173.64,-1
107.43,114.76,112.68,100.44,110.9,-1
107.93,111.23,114.05,176.38,-1,-1
107.66,111.71,-1,-1,-1,-1
302.86,294.21,296.97,-1,278.57,-1
339.22,-1,332.67,-1,285.76,229.8
-1,113.03,117.16,110.18,-1,-1
228.36,-1,190.93,-1,-1,-1
-1,239,-1,224.67,-1,-1
107,114.69,125.46,-1,-1,-1
288.49,118.01,280.75,-1,279.04,-1
66.61,-1,172.08,216.85,-1,-1
108.95,114.29,-1,-1,-1,-1
307.59,-1,295.36,-1,276.04,265.54
-1,-1,-1,112.36,125.89,133.03
-1,-1,-1,102.6,108.99,-1
-1,272.01,261.4,-1,-1,-1
288.58,-1,283.51,-1,-1,-1
-1,-1,-1,224.94,188.3,-1
258.06,257.81,229.57,-1,-1,-1
265.97,-1,234.06,-1,-1,-1
-1,259.34,229.61,244.06,221.7,-1
-1,138.5,131.04,146.92,-1,-1
-1,-1,112.73,120.4,116.5,-1
-1,242.07,191.03,-1,-1,-1
-1,240.8,194.54,-1,-1,-1
156.49,194.06,169.26,191.19,-1,-1
156.12,195.49,163.36,189.34,167.64,-1
18.73,318.79,-1,241.85,-1,-1
-1,-1,-1,240.84,158.11,-1
-1,320.47,-1,291.38,-1,-1
-1,317.02,-1,287.86,-1,-1
-1,196.8,166.77,-1,-1,-1
-1,-1,114.41,-1,166.22,-1
25.67,-1,69.04,-1,156.66,-1
-1,-1,-1,-1,114.89,134.85
-1,116.7,117.59,-1,-1,-1
-1,113.47,120.55,-1,-1,-1
-1,237.48,189.07,-1,-1,-1
318.57,-1,312.47,-1,-1,-1
-1,291.01,-1,280.37,-1,-1
17.5,-1,69,-1,-1,-1
-1,-1,-1,211.36,139.12,184.91
32.02,346.87,-1,-1,-1,-1
305.18,-1,301.21,-1,281.88,-1
-1,302.73,308.75,-1,-1,-1
-1,348.99,69.27,226.19,-1,-1
32.33,348.24,-1,-1,-1,-1
16.54,317.12,66.59,242.96,161.83,-1
-1,136.18,-1,109.75,121.03,-1
265.68,-1,237.81,-1,-1,-1
-1,258.55,-1,245.95,221.32,223.74
18.78,-1,67.21,-1,-1,-1
15.72,313.71,66.15,241.58,163.33,-1
24.33,316.3,59.13,243.73,-1,-1
-1,316.52,60.77,242.46,158.99,-1
-1,310.93,67.74,-1,-1,-1
-1,347.09,-1,229.11,-1,-1
19.72,-1,67.09,-1,-1,-1
108.74,114.89,-1,-1,-1,-1
333.36,271.69,-1,-1,-1,-1
-1,-1,-1,-1,106.5,126.25
13.02,316.14,70.71,244.91,165.09,-1
104.1,-1,113.23,-1,-1,-1
-1,-1,115.35,114.1,-1,-1
-1,316.11,63.82,-1,-1,-1
15.96,-1,67.33,-1,-1,-1
106.53,113.87,118.46,-1,-1,-1
-1,-1,120.47,110.95,119.7,-1
-1,299.41,-1,285.25,-1,-1
-1,253.02,235.69,244.56,212.34,218.86
333.78,258.53,196.35,-1,-1,-1
11.24,-1,176.6,218.42,173.45,-1
233.23,241.95,-1,225.63,190.24,-1
-1,210.4,63.31,244.5,227.47,-1
-1,313.66,-1,245.59,-1,-1
310.56,297.31,305.68,280.81,-1,-1
286.78,-1,197.58,-1,-1,-1
291.18,-1,197.09,-1,-1,-1
31.63,346.33,-1,-1,-1,-1
27.51,344.87,-1,-1,-1,-1
303.15,292.86,-1,278.37,-1,-1
15.09,311.51,-1,-1,-1,-1
-1,297.98,-1,287.28,-1,-1
0.49,239.87,196.36,-1,-1,-1
0.3,250.73,-1,220.12,175.19,-1
-1,-1,-1,221.74,177.47,-1
313.55,304.47,-1,-1,-1,-1
-1,-1,241.41,247.51,-1,-1
267.64,259.73,-1,246.96,-1,-1
28.89,344.42,-1,237.17,139.29,163.93
-1,342.95,-1,237.39,140.24,-1
-1,306.57,-1,288.43,-1,-1
-1,-1,-1,288.68,287.21,235.75
356.61,-1,92.04,276.63,-1,-1
-1,210.45,159.75,-1,-1,-1
311.84,297.46,305.14,-1,-1,-1
260.92,-1,234.06,-1,-1,-1
-1,259.52,202.08,-1,-1,-1
-1,199.41,152.23,-1,-1,-1
348.13,-1,197.26,-1,-1,-1
-1,-1,281.63,266.55,107.82,-1
233.81,239.81,192.7,-1,-1,-1
312.91,-1,305.35,-1,-1,-1
106.52,109.62,164.88,196.44,168.62,-1
291.72,-1,282.43,-1,-1,-1
312.13,-1,305.52,-1,280.23,277.78
185.97,259.7,-1,219.35,177.94,-1
347.59,248.44,181.27,-1,-1,-1
-1,299.95,-1,286.45,-1,-1
-1,261.98,237.78,-1,223.38,-1
287.01,315.63,-1,288.33,-1,-1
232.37,-1,212.08,239.19,-1,-1
-1,-1,-1,226.99,190.53,-1
311.38,299.13,306.41,284.26,-1,-1
340.23,-1,329.86,-1,228.29,-1
-1,239.57,198.8,-1,-1,-1
241.86,247.15,199.05,-1,-1,-1
-1,279.9,281.34,263.79,-1,-1
265.1,-1,233.95,-1,-1,-1
339.74,314.54,330.72,288.49,287.45,239.91
-1,260.48,-1,244.62,-1,-1
312.24,-1,305.48,-1,280.35,267.62
-1,260.72,241.16,-1,-1,-1
265.62,259.91,233.65,-1,-1,-1
260.23,261.48,-1,246.6,217.67,-1
335.8,257.12,-1,226.21,-1,-1
-1,262.42,213.72,-1,-1,-1
-1,246.05,198.07,-1,-1,-1
333.72,233.7,-1,217.36,-1,-1
284.99,275.39,-1,-1,-1,-1
102.16,110.09,-1,-1,-1,-1
105.9,139.72,116.08,128.77,-1,-1
-1,-1,-1,230.65,195.31,-1
-1,113.79,120.95,107.7,125.91,-1
296.86,292.69,329.83,-1,288.77,242.7
-1,260.29,239.48,-1,-1,-1
-1,-1,-1,-1,118.56,135.9
-1,-1,172.87,-1,171.23,-1
255.15,-1,239.5,-1,-1,-1
310.86,267.43,307.12,282.66,283.65,281.9
-1,316.09,-1,288.65,-1,-1
106.14,117.06,121.44,-1,-1,-1
320.24,116.2,306.56,-1,-1,-1
-1,-1,117.7,112.08,117.99,138.66
-1,261.87,193.32,-1,289.38,278.7
-1,260.48,204.57,-1,187.66,-1
22.16,330.82,48.08,250.24,148.28,-1
21.49,329.94,52.72,247.83,64.65,-1
315.96,301.39,-1,-1,-1,-1
-1,-1,-1,-1,148.74,170.63
20.83,329.36,47.51,-1,147.95,-1
19.48,-1,48.17,247.93,-1,-1
-1,329.53,52.08,-1,-1,-1
312.59,298.36,-1,-1,-1,-1
-1,330.34,50.97,-1,150.01,-1
20.24,-1,46.97,-1,153.15,-1
-1,-1,-1,-1,150.52,175.14
340.49,314.36,-1,285.08,-1,-1
69.55,-1,328.67,-1,287.15,-1
-1,-1,-1,105.09,109.96,-1
342.94,-1,198.15,-1,-1,-1
269.3,264.38,-1,-1,-1,-1
-1,-1,49.14,-1,149.57,-1
337.83,313,328.06,288.66,283.52,245.32
-1,238.03,184.52,-1,-1,-1
329.08,-1,304.96,-1,287.74,281.32
-1,276.7,282.71,-1,-1,-1
-1,-1,-1,-1,288.11,246.77
-1,-1,327.06,106.29,110.07,-1
337.56,262.89,242.89,-1,226.31,-1
-1,-1,181.15,216.48,-1,-1
-1,299.51,-1,286.38,-1,-1
-1,238.22,180.89,-1,-1,-1
328.01,261.81,-1,-1,-1,-1
268.28,259.68,-1,248.2,-1,-1
106.5,143.55,-1,-1,-1,-1
-1,-1,-1,-1,143.54,164.56
266.94,-1,247.06,-1,-1,-1
105.6,277.56,195.84,233.24,-1,-1
309.45,-1,303.37,-1,-1,-1
312.22,-1,304.28,-1,-1,-1
304.58,-1,301.04,-1,281.86,-1
339.55,314.35,327.4,287.98,289.25,246.87
-1,-1,252.78,-1,189.57,-1
308.87,-1,304.48,-1,-1,-1
-1,291.95,299.08,282.37,-1,-1
304.59,296.92,300.79,280.76,-1,-1
-1,-1,-1,261.41,227.84,224.81
-1,112.28,107.49,153.23,109.85,-1
-1,302.5,-1,282.8,-1,-1
-1,-1,-1,198.18,173.84,-1
-1,-1,-1,196.55,175.17,-1
327.87,301.41,-1,-1,-1,-1
106.26,-1,313.97,-1,-1,-1
-1,278.46,255.36,251.21,-1,-1
-1,-1,325.83,-1,268.99,240.14
290.7,281.89,281.99,268.08,-1,-1
-1,301.68,-1,288.03,-1,-1
267.69,-1,242.31,-1,227.45,-1
267.41,-1,243.43,248.66,-1,-1
300.25,307.61,-1,287.1,-1,-1
-1,-1,105.5,-1,105.36,-1
350.85,240.95,192.52,236.68,-1,-1
305.78,-1,300.07,-1,285.74,281.9
269.98,257.33,-1,-1,-1,-1
268.27,263.29,-1,249.97,-1,-1
-1,-1,-1,-1,107.74,122.72
-1,-1,246.02,250.87,-1,-1
108.49,111.45,-1,-1,-1,-1
100.27,109.84,112.2,112.64,-1,-1
-1,266.08,-1,250.65,227.9,-1
-1,-1,-1,203.6,173.94,-1
330.67,-1,200.46,-1,-1,-1
328.26,-1,201.09,-1,-1,-1
89.46,127.64,131.72,139.29,-1,-1
-1,114.77,134.24,-1,-1,-1
325.43,-1,202.18,-1,-1,-1
107.33,151.75,202.09,-1,-1,-1
-1,-1,120.13,107.42,-1,-1
-1,-1,-1,249.2,144.83,-1
299.5,-1,117.72,-1,-1,-1
-1,-1,245.02,-1,228.42,-1
-1,262.14,-1,248.49,224.67,-1
272.71,241.28,213.16,-1,-1,-1
308.77,296.77,218.36,283,-1,-1
338.86,311.99,323.79,288.87,288.03,-1
100.61,108.1,-1,-1,-1,-1
303.38,298.99,-1,286.45,-1,-1
-1,316.32,-1,260.12,169.17,-1
-1,-1,-1,201.9,177.85,-1
312.22,-1,303.95,-1,285.88,-1
182.01,-1,179.05,-1,-1,-1
183.41,-1,291.48,-1,279.97,-1
-1,274.76,-1,236.91,192.12,-1
309.46,-1,302.43,-1,285.77,281.77
106.01,112.21,115.26,-1,-1,-1
291.19,-1,285.05,-1,-1,-1
-1,116.38,-1,106.2,105.99,123.77
5.83,-1,9.03,-1,172.8,-1
-1,296.25,-1,285.12,-1,-1
268.26,260.37,-1,-1,-1,-1
269.96,260.78,-1,249.62,-1,-1
-1,120.93,131.92,-1,-1,-1
186.82,212.8,-1,207.8,178.71,-1
-1,112.47,-1,102.37,-1,-1
259.15,105.98,-1,-1,-1,-1
-1,295.67,-1,283.68,-1,-1
-1,-1,-1,-1,284.85,286.42
109.3,106.1,115.32,106.96,-1,-1
-1,263.6,243.14,-1,224.53,-1
104.31,262.24,246.77,-1,228.86,-1
314.49,-1,304.8,-1,-1,-1
-1,318.93,2.44,-1,-1,-1
7.91,-1,359.98,-1,176.15,-1
3.65,310.08,-1,-1,-1,-1
-1,-1,180.19,210.91,-1,-1
329.84,-1,304.67,-1,-1,-1
286.34,273.57,-1,259.88,-1,-1
330.08,-1,222.65,-1,-1,-1
329.8,-1,221.52,-1,-1,-1
-1,276.67,-1,242.63,194.36,-1
-1,-1,255.53,-1,234.57,-1
343.51,-1,312.93,-1,288.41,-1
307.23,-1,300.66,-1,-1,-1
-1,294.91,-1,277.49,277.46,-1
331.7,-1,222.67,-1,-1,-1
329.5,-1,223.35,243.55,-1,-1
-1,-1,-1,259.28,247.27,-1
269.1,263.8,-1,250.64,-1,-1
272.94,259.26,-1,-1,-1,-1
313.33,-1,302.71,-1,-1,-1
308.37,-1,300.02,-1,281.57,-1
330.14,277.76,223.15,242.98,195.07,-1
333.31,291.19,226,-1,-1,-1
350.1,304.07,-1,255.49,194.82,-1
-1,-1,255.1,255.95,-1,-1
266.5,262.9,248.85,249.79,-1,-1
-1,277.91,256.26,-1,247.67,-1
270.07,-1,250.85,249.09,-1,-1
-1,264.02,125.21,283.29,-1,-1
-1,295.81,-1,284.24,287.42,290.95
262.39,-1,222.69,241.41,-1,-1
-1,255.2,216.56,-1,-1,-1
-1,279.63,58.57,279.88,-1,-1
-1,-1,234.4,-1,194.75,-1
333.22,298.23,229.28,286,-1,-1
-1,296.93,-1,283.08,-1,-1
305.8,-1,305.77,-1,283.26,280.82
-1,119.7,245.19,250,-1,-1
303.68,-1,297.61,-1,-1,-1
268.06,-1,247.61,252.11,-1,-1
271.73,258.63,-1,-1,-1,-1
-1,-1,-1,210.3,180.16,-1
-1,295.57,-1,283.52,-1,-1
-1,218.18,180.14,-1,-1,-1
-1,265.22,247.77,-1,230.92,-1
-1,-1,294.29,-1,277.36,-1
-1,-1,124.83,117.01,121.5,-1
358.45,-1,343.61,-1,189.86,-1
307.8,296.99,301.64,290.65,191.79,-1
-1,110.71,126.89,-1,-1,-1
328.96,-1,241,244.15,-1,-1
263.45,-1,245.94,-1,-1,-1
309.99,293.9,305.72,283.56,290.5,279.91
110.2,165.01,-1,-1,-1,-1
-1,-1,259.12,-1,249.69,-1
110.27,166.21,244.02,-1,-1,-1
331.46,-1,242.61,248.64,-1,-1
99.27,107.76,-1,-1,-1,-1
327.42,-1,250.84,-1,243.37,-1
305.26,303.11,301.52,-1,-1,-1
299.62,-1,285.59,-1,-1,-1
-1,284.05,-1,247.46,-1,-1
332.24,-1,319.14,-1,289.31,-1
336.33,-1,242.87,-1,-1,-1
329.23,-1,250.41,-1,-1,-1
-1,300.89,-1,259.23,-1,-1
327.61,280.14,245.32,245.72,-1,-1
-1,298.68,-1,238.38,202.13,-1
302.29,-1,292.58,-1,277.33,-1
-1,131.61,133.73,-1,-1,-1
332.13,-1,320.44,-1,287.93,261.08
281.03,262.26,253.98,251.6,232.16,-1
332.12,-1,252.86,-1,-1,-1
-1,-1,-1,-1,246.19,240.1
296.18,309.71,-1,288.86,-1,-1
295.16,-1,287.1,-1,262.22,-1
276.95,274.63,256.97,-1,230.16,-1
-1,309.83,336.44,264.4,-1,-1
331.74,282.86,251.12,-1,-1,-1
266.95,-1,246.9,-1,-1,-1
-1,289.58,-1,249.76,201.66,-1
286.18,-1,286.91,-1,261.05,-1
-1,290.83,-1,276.76,-1,-1
273.91,130.7,-1,-1,-1,-1
116.73,116.41,-1,106.34,151.05,-1
155.71,263.75,242.39,-1,-1,-1
267.28,-1,227.77,-1,-1,-1
286.07,-1,266.54,-1,246.85,-1
351.99,-1,331.18,-1,202.77,-1
-1,255.61,219.6,-1,-1,-1
-1,260.7,211.67,-1,211.47,-1
201.27,-1,181.83,-1,-1,-1
-1,-1,307.07,-1,261,-1
-1,295.29,301.98,283.17,-1,-1
-1,259.58,220.97,-1,-1,-1
351.78,307.19,330.24,-1,-1,-1
-1,-1,245.2,-1,232.39,-1
-1,287.74,-1,271.23,-1,-1
294.81,-1,283.59,-1,-1,-1
293.35,-1,286.32,-1,-1,-1
293.83,285.84,284.28,-1,265.03,-1
-1,262.97,221.33,-1,-1,-1
307.3,-1,303.48,-1,282.28,-1
350.07,-1,328.58,-1,204.24,-1
330.49,287.83,267.91,-1,204.84,-1
264.83,-1,253.79,-1,-1,-1
332.15,-1,270.99,-1,204.99,-1
-1,307.09,-1,265.12,-1,-1
-1,262.43,227.45,-1,-1,-1
330.57,-1,270.49,-1,-1,-1
330.58,283.17,268.04,254.53,-1,-1
-1,-1,-1,253.84,207.39,-1
-1,286.23,265.22,251.98,206.13,-1
299.69,-1,301.12,-1,284.44,-1
327.72,299.64,270.58,276.41,206.34,-1
298.26,-1,300.96,-1,-1,-1
-1,288.13,-1,255.02,205.28,-1
-1,292.05,298.56,-1,277.72,-1
332.19,282.88,277.2,254.71,-1,-1
-1,282.3,-1,267.68,-1,-1
331.47,288.74,277.21,-1,207.59,-1
330.26,-1,274.93,-1,58.61,-1
334.17,-1,276.05,-1,-1,-1
331.43,289.2,276.92,254.87,-1,-1
-1,286.76,-1,254.78,-1,-1
275.61,-1,255.94,-1,230.54,-1
331.16,-1,278.77,-1,-1,-1
-1,246.32,-1,254.98,-1,-1
-1,309.95,-1,264.48,-1,-1
-1,-1,118.49,112.74,114.85,-1
331.72,-1,279.16,255.42,-1,-1
-1,289.91,-1,255.4,207.56,-1
331.85,-1,277.23,264.27,-1,-1
-1,227.12,189.01,-1,-1,-1
206.18,-1,187.41,-1,-1,-1
-1,117.68,118.86,-1,-1,-1
-1,-1,-1,110.71,112.63,-1
331.03,-1,281.76,-1,211.1,-1
106.3,113.68,114.53,107.6,116.15,-1
-1,264.08,248.17,-1,231.56,-1
-1,-1,149.76,183.36,157.42,-1
333,-1,285.61,-1,211.96,-1
331.34,-1,284.02,-1,-1,-1
331.28,291.55,285.14,253.69,210.2,-1
-1,228.89,186.8,-1,-1,-1
-1,290.52,-1,255.99,-1,-1
-1,290.01,-1,256.71,213.84,-1
312.48,-1,306.8,-1,266.62,-1
-1,292.2,-1,256.29,213.8,205.69
344.46,305.79,-1,266.05,218.35,-1
-1,299.78,286.42,257.98,-1,-1
331.58,-1,282.52,-1,-1,-1
-1,281.24,-1,259.69,-1,-1
-1,-1,-1,254.82,208.84,-1
209.89,-1,188.98,215.86,-1,-1
311.85,-1,284.36,-1,-1,-1
330.43,-1,284.06,-1,215.52,-1
296.65,-1,290.33,-1,-1,-1
330.32,-1,288.27,-1,-1,-1
339.66,307.56,313.22,-1,220.86,-1
326.89,-1,291.88,283.34,-1,-1
330.26,293.57,292.3,-1,218.42,-1
-1,303.91,-1,266.72,-1,-1
220.83,293.93,291.08,-1,218.43,-1
-1,-1,188.14,219.27,185.05,-1
-1,-1,-1,-1,283.92,288.31
331.58,-1,292.59,-1,219.07,-1
327.83,-1,296.34,-1,219.15,-1
330.02,294.94,294.54,263.06,-1,-1
330.32,294.05,293.29,-1,220.8,-1
-1,230.61,186.64,-1,-1,-1
331.35,295.08,296.2,-1,220.54,-1
-1,293.59,-1,261.43,-1,-1
330.82,290.48,292.35,260.84,219.87,-1
332.08,-1,292.08,-1,-1,-1
330.41,-1,290.66,-1,219.64,-1
331.05,-1,292.3,262.31,-1,-1
337.99,-1,312.71,-1,225.71,-1
240.17,-1,311.03,267.77,-1,-1
112.04,-1,119.35,108.51,112.23,-1
319.83,300.48,308,-1,270.12,245.13
277.01,264.57,-1,-1,-1,-1
-1,264.29,256.16,-1,234.82,-1
-1,-1,229.55,-1,211.59,-1
338.05,259.31,309.6,-1,233.4,-1
161.01,204.09,168.23,196.11,177.79,-1
-1,-1,-1,219.03,187.56,-1
267.52,257.89,-1,251.57,115.69,233.54
329.47,-1,295.4,-1,223.55,-1
215.3,-1,191.55,219.32,-1,-1
-1,-1,295.32,-1,188.54,200.88
-1,-1,296.51,-1,222.26,-1
